ID,Title,Type
19700186856,International Journal of Materials and Structural Integrity,Journal
19700186856,International Journal of Materials and Structural Integrity,Journal
19700186856,International Journal of Materials and Structural Integrity,Journal
19700187609,International Journal of Psychoanalytic Self Psychology,Journal
19700187609,International Journal of Psychoanalytic Self Psychology,Journal
19700201136,ACM Inroads,Trade Journal
19700201136,ACM Inroads,Trade Journal
19700201168,Action Learning: Research and Practice,Journal
19700201168,Action Learning: Research and Practice,Journal
19700201206,African Security,Journal
19700201206,African Security,Journal
19700201420,Bulletin of the British Ornithologists' Club,Journal
19700201420,Bulletin of the British Ornithologists' Club,Journal
19900191348,Communicatio,Journal
19900191564,Journal of International Peacekeeping,Journal
19900191564,Journal of International Peacekeeping,Journal
19900191564,Journal of International Peacekeeping,Journal
19900191564,Journal of International Peacekeeping,Journal
19900192318,Gadjah Mada International Journal of Business,Journal
19900192318,Gadjah Mada International Journal of Business,Journal
19900193603,Nano Biomedicine,Journal
20300195018,Annals of the Academy of Romanian Scientists: Series on Mathematics and its Applications,Journal
20314,Journal of Institutional and Theoretical Economics,Journal
20500195102,Investigaciones de Historia Economica,Journal
20500195102,Investigaciones de Historia Economica,Journal
20759,Shokuhin eiseigaku zasshi. Journal of the Food Hygienic Society of Japan,Journal
21100199333,"Groups, Complexity, Cryptology",Journal
21100199333,"Groups, Complexity, Cryptology",Journal
21100199333,"Groups, Complexity, Cryptology",Journal
21100199333,"Groups, Complexity, Cryptology",Journal
21100200605,Acta Polytechnica,Journal
21100200629,Journal of Screenwriting,Journal
21100200629,Journal of Screenwriting,Journal
21100211751,International Journal of Industrial Engineering and Management,Journal
21100211751,International Journal of Industrial Engineering and Management,Journal
21100217218,International Journal of Nanoelectronics and Materials,Journal
21100217218,International Journal of Nanoelectronics and Materials,Journal
21100220392,Pacific Journalism Review,Journal
21100220434,Science of Gymnastics Journal,Journal
21100220434,Science of Gymnastics Journal,Journal
21100220434,Science of Gymnastics Journal,Journal
21100231100,Journal of Engineering and Applied Sciences,Journal
21100231621,Journal of Coloproctology,Journal
21100232424,Reviews in Vascular Medicine,Journal
21100239259,SAE Technical Papers,Journal
21100239259,SAE Technical Papers,Journal
21100239259,SAE Technical Papers,Journal
21100239259,SAE Technical Papers,Journal
21100244002,Note di Matematica,Journal
21100244625,Revista Espanola de Orientacion y Psicopedagogia,Journal
21100244625,Revista Espanola de Orientacion y Psicopedagogia,Journal
21100246542,Mathematics Enthusiast,Journal
21100286809,Policy and Practice in Health and Safety,Journal
21100286809,Policy and Practice in Health and Safety,Journal
21100286809,Policy and Practice in Health and Safety,Journal
21100286809,Policy and Practice in Health and Safety,Journal
21100298063,International Journal of Tomography and Simulation,Journal
21100298063,International Journal of Tomography and Simulation,Journal
21100316466,Ab Imperio,Journal
21100316466,Ab Imperio,Journal
21100385802,Interactive Technology and Smart Education,Journal
21100390382,Transport and Sustainability,Book Series
21100390382,Transport and Sustainability,Book Series
21100391500,Proceedings of the Indian National Science Academy,Journal
21100391500,Proceedings of the Indian National Science Academy,Journal
21100395158,Italian Sociological Review,Journal
21100407145,Investigacion y Educacion en Enfermeria,Journal
21100409365,Strategic Change,Journal
21100409365,Strategic Change,Journal
21100448929,Nankai Business Review International,Journal
21100448929,Nankai Business Review International,Journal
21100451398,Asia-Pacific Journal of Ophthalmology,Journal
21100451398,Asia-Pacific Journal of Ophthalmology,Journal
21100464627,Entrepreneurship Research Journal,Journal
21100464627,Entrepreneurship Research Journal,Journal
21100464627,Entrepreneurship Research Journal,Journal
22730,Canadian Journal of Philosophy,Journal
22888,Political Science,Journal
23096,Cor et Vasa,Journal
23172,Illinois Journal of Mathematics,Journal
23474,Environmental Ethics,Journal
23474,Environmental Ethics,Journal
24796,Asia Pacific Issues,Journal
24796,Asia Pacific Issues,Journal
24906,Automatic Control and Computer Sciences,Journal
24906,Automatic Control and Computer Sciences,Journal
24906,Automatic Control and Computer Sciences,Journal
25257,Balkan Journal of Geometry and its Applications,Journal
25953,Dados,Journal
26047,Midwest Symposium on Circuits and Systems,Conference Proceedings
26047,Midwest Symposium on Circuits and Systems,Conference Proceedings
26650,International Energy Journal,Journal
26770,Astrophysics,Journal
27341,Journal of  Religious Ethics,Journal
28480,Tetsu-To-Hagane/Journal of the Iron and Steel Institute of Japan,Journal
28480,Tetsu-To-Hagane/Journal of the Iron and Steel Institute of Japan,Journal
28480,Tetsu-To-Hagane/Journal of the Iron and Steel Institute of Japan,Journal
28480,Tetsu-To-Hagane/Journal of the Iron and Steel Institute of Japan,Journal
29198,Ceylon Medical Journal,Journal
37775,South African Journal of Plant and Soil,Journal
37775,South African Journal of Plant and Soil,Journal
37775,South African Journal of Plant and Soil,Journal
3900148203,Bulletin of the Russian Academy of Sciences: Physics,Journal
4000148818,DISP,Journal
4100151601,Arab World Geographer,Journal
4100151601,Arab World Geographer,Journal
4700152285,Revista Chilena de Nutricion,Journal
4700152285,Revista Chilena de Nutricion,Journal
4700152299,Journal of Addictions Nursing,Journal
4700152299,Journal of Addictions Nursing,Journal
4700152488,Proceedings of the Steklov Institute of Mathematics,Journal
5000160301,Environmental Quality Management,Journal
5000160301,Environmental Quality Management,Journal
5000160301,Environmental Quality Management,Journal
5000160301,Environmental Quality Management,Journal
5600152964,Etudes / Inuit / Studies,Journal
5600152964,Etudes / Inuit / Studies,Journal
5600153163,New Zealand Sociology,Journal
56572,Welsh History Review,Journal
56979,Bulletin de la Societe de Pathologie Exotique,Journal
5700153823,Religious Studies,Journal
5700153823,Religious Studies,Journal
5700169467,Sodobna Pedagogika,Journal
5700183126,Sign Language Studies,Journal
5700183126,Sign Language Studies,Journal
5800169158,Public Works Management and Policy,Journal
5800169158,Public Works Management and Policy,Journal
5800169158,Public Works Management and Policy,Journal
5800179590,Pharmacologyonline,Journal
5800179590,Pharmacologyonline,Journal
5800179618,International Journal of Internet Protocol Technology,Journal
5800207760,Indogermanischen Forschungen,Journal
5800207760,Indogermanischen Forschungen,Journal
5800208186,Arts and Humanities in Higher Education,Journal
5800208186,Arts and Humanities in Higher Education,Journal
58917,"Journal of Ayub Medical College, Abbottabad : JAMC",Journal
59924,Moscow University Geology Bulletin,Journal
6500153131,Irish Historical Studies,Journal
7000153216,Journal of Central European Agriculture,Journal
7000153216,Journal of Central European Agriculture,Journal
7200153125,Enfermeria Clinica,Journal
7200153125,Enfermeria Clinica,Journal
7900153132,Australian Field Ornithology,Journal
80112,The Korean journal of gastroenterology = Taehan Sohwagi Hakhoe chi,Journal
85449,Polish Journal of Soil Science,Journal
85449,Polish Journal of Soil Science,Journal
85449,Polish Journal of Soil Science,Journal
88934,Journal of Cases on Information Technology,Journal
88934,Journal of Cases on Information Technology,Journal
88934,Journal of Cases on Information Technology,Journal
88934,Journal of Cases on Information Technology,Journal
98609,Mymensingh medical journal : MMJ,Journal
110201,Education for Health,Journal
110201,Education for Health,Journal
11400153304,Progress in Heterocyclic Chemistry,Book Series
12045,"Interface: Comunicacao, Saude, Educacao",Journal
12045,"Interface: Comunicacao, Saude, Educacao",Journal
12045,"Interface: Comunicacao, Saude, Educacao",Journal
12100154836,Evidence-Based Communication Assessment and Intervention,Journal
12100154836,Evidence-Based Communication Assessment and Intervention,Journal
12100154836,Evidence-Based Communication Assessment and Intervention,Journal
12100154836,Evidence-Based Communication Assessment and Intervention,Journal
12100156711,Publications de l'Institut Mathematique,Journal
12227,Lasers in Engineering,Journal
12227,Lasers in Engineering,Journal
12227,Lasers in Engineering,Journal
12300154905,Revista Fitotecnia Mexicana,Journal
12300154905,Revista Fitotecnia Mexicana,Journal
12300154905,Revista Fitotecnia Mexicana,Journal
12300154905,Revista Fitotecnia Mexicana,Journal
12390,Canadian journal of women and the law = Revue juridique La femme et le droit,Journal
12390,Canadian journal of women and the law = Revue juridique La femme et le droit,Journal
12390,Canadian journal of women and the law = Revue juridique La femme et le droit,Journal
12634,Early Science and Medicine,Journal
12634,Early Science and Medicine,Journal
12634,Early Science and Medicine,Journal
12814,Journal of Extension,Journal
13000154708,Revista Colombiana de Anestesiologia,Journal
13000154708,Revista Colombiana de Anestesiologia,Journal
13192,Radioprotection,Journal
13192,Radioprotection,Journal
13192,Radioprotection,Journal
13192,Radioprotection,Journal
13192,Radioprotection,Journal
13192,Radioprotection,Journal
14009,Psychology and Developing Societies,Journal
144810,Journal of Modern Applied Statistical Methods,Journal
144810,Journal of Modern Applied Statistical Methods,Journal
14500154738,Australian Journal of Water Resources,Journal
145514,"Journal of Textile and Apparel, Technology and Management",Journal
145590,Folia Linguistica,Journal
145590,Folia Linguistica,Journal
145603,Periodica Mathematica Hungarica,Journal
15285,Zeitschrift fur Padagogik,Journal
15285,Zeitschrift fur Padagogik,Journal
15791,Chemistry and Technology of Fuels and Oils (English translation of Khimiya i Tekhnologiya Topliv i Masel),Journal
15791,Chemistry and Technology of Fuels and Oils (English translation of Khimiya i Tekhnologiya Topliv i Masel),Journal
15791,Chemistry and Technology of Fuels and Oils (English translation of Khimiya i Tekhnologiya Topliv i Masel),Journal
15791,Chemistry and Technology of Fuels and Oils (English translation of Khimiya i Tekhnologiya Topliv i Masel),Journal
15920,Journal of Health Management,Journal
16162,Proceedings of the Institution of Civil Engineers: Municipal Engineer,Journal
16300154790,International Journal of Systematic Theology,Journal
16372,North Carolina Medical Journal,Journal
16446,Indonesia and the Malay World,Journal
16446,Indonesia and the Malay World,Journal
16446,Indonesia and the Malay World,Journal
16500154711,Hobbes Studies,Journal
16500154711,Hobbes Studies,Journal
17394,Journal of the South African Institution of Civil Engineering,Journal
17434,Castanea,Journal
17600155208,Journal of South Asian Development,Journal
17600155208,Journal of South Asian Development,Journal
17600155208,Journal of South Asian Development,Journal
17600155208,Journal of South Asian Development,Journal
17600155208,Journal of South Asian Development,Journal
17672,Arquivo Brasileiro de Medicina Veterinaria e Zootecnia,Journal
17700156308,Iranian Journal of Endocrinology and Metabolism,Journal
17700156308,Iranian Journal of Endocrinology and Metabolism,Journal
17700156776,International Journal of Information and Communication Technology,Journal
17700156776,International Journal of Information and Communication Technology,Journal
17700156776,International Journal of Information and Communication Technology,Journal
17700156776,International Journal of Information and Communication Technology,Journal
17856,Neiranji Gongcheng/Chinese Internal Combustion Engine Engineering,Journal
17856,Neiranji Gongcheng/Chinese Internal Combustion Engine Engineering,Journal
18000156706,PRIMUS,Journal
18000156706,PRIMUS,Journal
18907,Tierarztliche Praxis Ausgabe K: Kleintiere - Heimtiere,Journal
19381,Acta Farmaceutica Bonaerense,Journal
19381,Acta Farmaceutica Bonaerense,Journal
19400157005,Journal of Hard Tissue Biology,Journal
19400157005,Journal of Hard Tissue Biology,Journal
19400157005,Journal of Hard Tissue Biology,Journal
19400157005,Journal of Hard Tissue Biology,Journal
19400157005,Journal of Hard Tissue Biology,Journal
19400157005,Journal of Hard Tissue Biology,Journal
19400157273,European Journal of Science and Theology,Journal
19400157273,European Journal of Science and Theology,Journal
19600162022,Physical and Chemical News,Journal
19600162022,Physical and Chemical News,Journal
19600162022,Physical and Chemical News,Journal
19600166219,Koomesh,Journal
19700173016,Bulletin of the Lebedev Physics Institute,Journal
19700175303,Analele Stiintifice ale Universitatii Al I Cuza din Iasi - Matematica,Journal
19700182903,Journal of Theoretical and Applied Information Technology,Journal
19700182903,Journal of Theoretical and Applied Information Technology,Journal
19700183013,Iranian Journal of Electrical and Electronic Engineering,Journal
19700186834,International Journal of Abrasive Technology,Journal
19700186834,International Journal of Abrasive Technology,Journal
19700186834,International Journal of Abrasive Technology,Journal
19700186834,International Journal of Abrasive Technology,Journal
19700186860,Lecture Notes in Computational Science and Engineering,Book Series
19700186860,Lecture Notes in Computational Science and Engineering,Book Series
19700186860,Lecture Notes in Computational Science and Engineering,Book Series
19700186860,Lecture Notes in Computational Science and Engineering,Book Series
19700186860,Lecture Notes in Computational Science and Engineering,Book Series
19700186903,Recent Patents on Computer Science,Journal
19700188207,Revista Mexicana de Analisis de la Conducta,Journal
19700188207,Revista Mexicana de Analisis de la Conducta,Journal
19700188256,Middle East Critique,Journal
19700188256,Middle East Critique,Journal
19700188256,Middle East Critique,Journal
19900191551,International Review of the Red Cross,Journal
19900191551,International Review of the Red Cross,Journal
19900191721,Review of Accounting and Finance,Journal
19900191721,Review of Accounting and Finance,Journal
19900191818,Revista de la Union Matematica Argentina,Journal
19900191821,Acta Scientiae Veterinariae,Journal
19900191979,Journal of Music Teacher Education,Journal
19900191979,Journal of Music Teacher Education,Journal
19900192004,Mathematica Bohemica,Journal
19900192598,"International Journal of Modeling, Simulation, and Scientific Computing",Journal
19900192598,"International Journal of Modeling, Simulation, and Scientific Computing",Journal
20071,Canadian Field-Naturalist,Journal
21100197120,Journal of Buddhist Ethics,Journal
21100197120,Journal of Buddhist Ethics,Journal
21100198212,Psicologia Clinica dello Sviluppo,Journal
21100198212,Psicologia Clinica dello Sviluppo,Journal
21100199758,Egyptian Heart Journal,Journal
21100215938,Profesorado,Journal
21100219935,International Journal of Operations and Quantitative Management,Journal
21100219935,International Journal of Operations and Quantitative Management,Journal
21100219935,International Journal of Operations and Quantitative Management,Journal
21100219935,International Journal of Operations and Quantitative Management,Journal
21100219935,International Journal of Operations and Quantitative Management,Journal
21100228052,"Annals of the University Dunarea de Jos of Galati, Fascicle VI: Food Technology",Journal
21100228052,"Annals of the University Dunarea de Jos of Galati, Fascicle VI: Food Technology",Journal
21100244215,Revue d'Economie Industrielle,Journal
21100244215,Revue d'Economie Industrielle,Journal
21100244219,Journal of Applied Optics,Journal
21100247022,Bradleya,Journal
21100304859,Munibe Antropologia-Arkeologia,Journal
21100304859,Munibe Antropologia-Arkeologia,Journal
21100304859,Munibe Antropologia-Arkeologia,Journal
21100329547,International Journal of Group Theory,Journal
21100330732,Eesti ja Soome-Ugri Keeleteaduse Ajakiri,Journal
21100330732,Eesti ja Soome-Ugri Keeleteaduse Ajakiri,Journal
21100370022,Regional Research of Russia,Journal
21100370022,Regional Research of Russia,Journal
21100394399,Orthopaedic Journal of Sports Medicine,Journal
21100429007,Journal of Computational and Theoretical Transport,Journal
21100429007,Journal of Computational and Theoretical Transport,Journal
21100429007,Journal of Computational and Theoretical Transport,Journal
21100429007,Journal of Computational and Theoretical Transport,Journal
21100429007,Journal of Computational and Theoretical Transport,Journal
21100448003,Journal of Higher Education Outreach and Engagement,Journal
21100775632,IZA Journal of Labor and Development,Journal
21100775632,IZA Journal of Labor and Development,Journal
21100775632,IZA Journal of Labor and Development,Journal
21100775632,IZA Journal of Labor and Development,Journal
21100780794,Engineering,Journal
21100780794,Engineering,Journal
21100780794,Engineering,Journal
21100780794,Engineering,Journal
21100780794,Engineering,Journal
21100780794,Engineering,Journal
21611,Indian Journal of Surgery,Journal
22181,Zhongguo Jixie Gongcheng/China Mechanical Engineering,Journal
22255,National Institute Economic Review,Journal
25279,Revista Internacional de Contaminacion Ambiental,Journal
25279,Revista Internacional de Contaminacion Ambiental,Journal
25490,Tongji Daxue Xuebao/Journal of Tongji University,Journal
25616,Perspektiven der Wirtschaftspolitik,Journal
25616,Perspektiven der Wirtschaftspolitik,Journal
26373,Rocky Mountain Journal of Mathematics,Journal
26948,Studia Scientiarum Mathematicarum Hungarica,Journal
27052,AORN Journal,Journal
27681,Enfermeria Intensiva,Journal
27681,Enfermeria Intensiva,Journal
27928,Utilitas Mathematica,Journal
27928,Utilitas Mathematica,Journal
27928,Utilitas Mathematica,Journal
28343,Revista de Metalurgia,Journal
28343,Revista de Metalurgia,Journal
28343,Revista de Metalurgia,Journal
28343,Revista de Metalurgia,Journal
28887,Computer Fraud and Security,Journal
28887,Computer Fraud and Security,Journal
4000148103,Kathmandu University Medical Journal,Journal
4100151517,Advances in Librarianship,Book Series
4400151403,Shiyan Liuti Lixue/Journal of Experiments in Fluid Mechanics,Journal
4700152253,Orthodontic Waves,Journal
4700152617,Herald of the Russian Academy of Sciences,Journal
4700152617,Herald of the Russian Academy of Sciences,Journal
4700152624,Cultural Studies of Science Education,Journal
4700153105,International Journal of Management Practice,Journal
4700153105,International Journal of Management Practice,Journal
4800152315,Advances in Radio Science,Journal
4900152701,Brazilian Journal of Cardiovascular Surgery,Journal
4900152701,Brazilian Journal of Cardiovascular Surgery,Journal
4900152701,Brazilian Journal of Cardiovascular Surgery,Journal
5000157103,Continental Philosophy Review,Journal
50047,Journal of Southeast Asian Studies,Journal
50047,Journal of Southeast Asian Studies,Journal
50047,Journal of Southeast Asian Studies,Journal
5100154603,Opiniao Publica,Journal
5200152619,Revista de Sociologia e Politica,Journal
5200152804,Journal of Water Chemistry and Technology,Journal
5200152804,Journal of Water Chemistry and Technology,Journal
5300152531,Research on Emotion in Organizations,Book Series
54630,Biomeditsinskaya Khimiya,Journal
54630,Biomeditsinskaya Khimiya,Journal
55289,Journal of Developing Societies,Journal
55289,Journal of Developing Societies,Journal
5600153196,Implicit Religion,Journal
5600153675,Dve Domovini,Journal
5600153675,Dve Domovini,Journal
5600153675,Dve Domovini,Journal
5700154419,Text and Performance Quarterly,Journal
5700154419,Text and Performance Quarterly,Journal
5700154419,Text and Performance Quarterly,Journal
5700160810,Boundary 2,Journal
5700160810,Boundary 2,Journal
5700160810,Boundary 2,Journal
5700160810,Boundary 2,Journal
5700165111,Media History,Journal
5700165111,Media History,Journal
5700165111,Media History,Journal
5700168402,Law and Literature,Journal
5800209323,Acta Linguistica Hafniensia,Journal
5800209323,Acta Linguistica Hafniensia,Journal
6700153280,Economic Annals,Journal
69182,Urban Morphology,Journal
69182,Urban Morphology,Journal
69182,Urban Morphology,Journal
7500153128,Universitas Psychologica,Journal
87075,Proceedings of the IEEE Power Engineering Society Transmission and Distribution Conference,Conference Proceedings
91976,Proceedings of the ASME Design Engineering Technical Conference,Conference Proceedings
91976,Proceedings of the ASME Design Engineering Technical Conference,Conference Proceedings
91976,Proceedings of the ASME Design Engineering Technical Conference,Conference Proceedings
91976,Proceedings of the ASME Design Engineering Technical Conference,Conference Proceedings
96564,"Parallel and Distributed Computing, Applications and Technologies, PDCAT Proceedings",Conference Proceedings
96564,"Parallel and Distributed Computing, Applications and Technologies, PDCAT Proceedings",Conference Proceedings
96564,"Parallel and Distributed Computing, Applications and Technologies, PDCAT Proceedings",Conference Proceedings
96564,"Parallel and Distributed Computing, Applications and Technologies, PDCAT Proceedings",Conference Proceedings
11300153738,Corella,Journal
11300153738,Corella,Journal
11600153430,Journal of Literary Studies,Journal
11600154151,NeuroQuantology,Journal
11600154151,NeuroQuantology,Journal
11600154151,NeuroQuantology,Journal
12000154541,Ukrainian Journal of Physics,Journal
12100155919,Journal of Financial Counseling and Planning,Journal
12100155919,Journal of Financial Counseling and Planning,Journal
12100156480,Music Theory Spectrum,Journal
13018,Pirineos,Journal
13018,Pirineos,Journal
13329,Pratiques Psychologiques,Journal
13611,Ariel,Journal
13908,Configurations,Journal
13908,Configurations,Journal
13908,Configurations,Journal
14000155926,Transactions of the Charles S. Peirce Society,Journal
14306,Harvard Journal of Legislation,Journal
144949,International Journal of Electronic Healthcare,Journal
144949,International Journal of Electronic Healthcare,Journal
14951,Clinical Pediatric Emergency Medicine,Journal
14951,Clinical Pediatric Emergency Medicine,Journal
15162,Eure,Journal
15309,Imago Mundi,Journal
15309,Imago Mundi,Journal
15403,Perspectives in Education,Journal
15500154710,Pertanika Journal of Tropical Agricultural Science,Journal
15657,International Journal of Web Engineering and Technology,Journal
15657,International Journal of Web Engineering and Technology,Journal
15657,International Journal of Web Engineering and Technology,Journal
16300154745,Animation,Journal
16400154777,Asia Pacific Management Review,Journal
16400154777,Asia Pacific Management Review,Journal
16402,Chemical Engineering Progress,Trade Journal
16402,Chemical Engineering Progress,Trade Journal
16402,Chemical Engineering Progress,Trade Journal
16402,Chemical Engineering Progress,Trade Journal
16800154745,Journal for the Study of the Historical Jesus,Journal
16800154745,Journal for the Study of the Historical Jesus,Journal
16980,Hydrologie und Wasserbewirtschaftung,Journal
17308,Telopea,Journal
17308,Telopea,Journal
17600155004,Numerical Analysis and Applications,Journal
17600155132,Turkish Journal of Biochemistry,Journal
17600155132,Turkish Journal of Biochemistry,Journal
17600155132,Turkish Journal of Biochemistry,Journal
17600155132,Turkish Journal of Biochemistry,Journal
17600155231,Biopolymers and Cell,Journal
17600155309,"International Journal of Fashion Design, Technology and Education",Journal
17600155309,"International Journal of Fashion Design, Technology and Education",Journal
17600155309,"International Journal of Fashion Design, Technology and Education",Journal
17660,Archivos de Medicina Veterinaria,Journal
17700155035,Journal of Emerging Market Finance,Journal
17700155035,Journal of Emerging Market Finance,Journal
17700156214,Geomechanik und Tunnelbau,Journal
17700156214,Geomechanik und Tunnelbau,Journal
17700156747,Open Biomarkers Journal,Journal
17700156747,Open Biomarkers Journal,Journal
17700156747,Open Biomarkers Journal,Journal
17786,Reviews in Medical Microbiology,Journal
18222,Revista Clinica Espanola,Journal
18300156721,Zeitschrift fur Sportpsychologie,Journal
18300156721,Zeitschrift fur Sportpsychologie,Journal
18300156721,Zeitschrift fur Sportpsychologie,Journal
18707,Proceedings - International Symposium on Computers and Communications,Conference Proceedings
18707,Proceedings - International Symposium on Computers and Communications,Conference Proceedings
18707,Proceedings - International Symposium on Computers and Communications,Conference Proceedings
18707,Proceedings - International Symposium on Computers and Communications,Conference Proceedings
18707,Proceedings - International Symposium on Computers and Communications,Conference Proceedings
18754,German Studies Review,Journal
18754,German Studies Review,Journal
18800156731,RELIEVE - Revista Electronica de Investigacion y Evaluacion Educativa,Journal
18800156733,Open Ecology Journal,Journal
19043,Seton Hall law review,Journal
19333,Sante Publique,Journal
19400157163,IFIP Advances in Information and Communication Technology,Book Series
19400157235,Revista Colombiana de Ciencias Pecuarias,Journal
19400157235,Revista Colombiana de Ciencias Pecuarias,Journal
19400157248,Artificial Satellites,Journal
19700168717,African Journal of Drug and Alcohol Studies,Journal
19700169301,Revista de Economia Mundial,Journal
19700169301,Revista de Economia Mundial,Journal
19700170191,Quality in Ageing and Older Adults,Journal
19700170191,Quality in Ageing and Older Adults,Journal
19700170191,Quality in Ageing and Older Adults,Journal
19700173205,Acarina,Journal
19700174747,Journal of Green Building,Journal
19700174747,Journal of Green Building,Journal
19700181006,Revista Caatinga,Journal
19700182024,Proceedings of the Institution of Civil Engineers: Urban Design and Planning,Journal
19700182024,Proceedings of the Institution of Civil Engineers: Urban Design and Planning,Journal
19700182024,Proceedings of the Institution of Civil Engineers: Urban Design and Planning,Journal
19700182345,Open Ornithology Journal,Journal
19700188347,Journal of Aerospace Technology and Management,Journal
19700194007,African Security Review,Journal
19700194007,African Security Review,Journal
19700194007,African Security Review,Journal
19700200918,English Text Construction,Journal
19700200918,English Text Construction,Journal
19700200918,English Text Construction,Journal
19700200934,Language and History,Journal
19700200934,Language and History,Journal
19700201433,Boletim da Sociedade Paranaense de Matematica,Journal
19700201615,Open Breast Cancer Journal,Journal
19700201615,Open Breast Cancer Journal,Journal
19700201622,Open Transplantation Journal,Journal
19800188076,Marine Biodiversity Records,Journal
19800188076,Marine Biodiversity Records,Journal
19800188076,Marine Biodiversity Records,Journal
19800188076,Marine Biodiversity Records,Journal
19900191425,Journal of Politics in Latin America,Journal
19900191425,Journal of Politics in Latin America,Journal
19900191622,Communications in Mathematical Analysis,Journal
19900191622,Communications in Mathematical Analysis,Journal
19900191622,Communications in Mathematical Analysis,Journal
19900191622,Communications in Mathematical Analysis,Journal
19900193667,Current Issues in Auditing,Journal
19900193854,Revista Brasileirade Ciencias Agrarias,Journal
20100195037,Journal of African Media Studies,Journal
20383,Temple Law Review,Journal
20701,Acta Cardiologica Sinica,Journal
20746,Educational Leadership,Journal
21100197951,Journal of Acute Medicine,Journal
21100197951,Journal of Acute Medicine,Journal
21100199310,Tekstil ve Konfeksiyon,Journal
21100199310,Tekstil ve Konfeksiyon,Journal
21100199337,Asian Academy of Management Journal,Journal
21100199843,Acta Mathematica Vietnamica,Journal
21100200647,Polish Psychological Bulletin,Journal
21100201037,Journal of Astronomy and Space Science,Journal
21100201037,Journal of Astronomy and Space Science,Journal
21100202715,"International Journal of Systems, Control and Communications",Journal
21100204913,Moscow University Biological Sciences Bulletin,Journal
21100204913,Moscow University Biological Sciences Bulletin,Journal
21100204913,Moscow University Biological Sciences Bulletin,Journal
21100206265,International Journal of Arts Management,Journal
21100206265,International Journal of Arts Management,Journal
21100210922,Palliative Care,Journal
21100210922,Palliative Care,Journal
21100216333,European Research Studies Journal,Journal
21100216333,European Research Studies Journal,Journal
21100218382,Progress on Chemistry and Application of Chitin and its Derivatives,Journal
21100218382,Progress on Chemistry and Application of Chitin and its Derivatives,Journal
21100228007,Archives of Razi Institute,Journal
21100228007,Archives of Razi Institute,Journal
21100228007,Archives of Razi Institute,Journal
21100236814,Ubiquitous Learning,Journal
21100236814,Ubiquitous Learning,Journal
21100239255,EuroMediterranean Biomedical Journal,Journal
21100240700,Notes on Numerical Fluid Mechanics and Multidisciplinary Design,Book Series
21100242405,Marmara Pharmaceutical Journal,Journal
21100242405,Marmara Pharmaceutical Journal,Journal
21100245727,Epidemiology Biostatistics and Public Health,Journal
21100245727,Epidemiology Biostatistics and Public Health,Journal
21100245727,Epidemiology Biostatistics and Public Health,Journal
21100245727,Epidemiology Biostatistics and Public Health,Journal
21100256989,Theory and Practice of Legislation,Journal
21100258622,Journal of Economic Integration,Journal
21100258755,"Revista Chapingo, Serie Horticultura",Journal
21100258755,"Revista Chapingo, Serie Horticultura",Journal
21100264891,Applications of Management Science,Book Series
21100278316,Arachnology,Journal
21100278316,Arachnology,Journal
21100293800,Electronics,Journal
21100305234,Comunicacion y Sociedad (Mexico),Journal
21100312407,Online Journal of Analytic Combinatorics,Journal
21100330721,Person-Centered and Experiential Psychotherapies,Journal
21100330721,Person-Centered and Experiential Psychotherapies,Journal
21100330721,Person-Centered and Experiential Psychotherapies,Journal
21100367884,Statistics and Risk Modeling,Journal
21100367884,Statistics and Risk Modeling,Journal
21100367884,Statistics and Risk Modeling,Journal
21100378965,Journal of Social Science Education,Journal
21100385814,"International Journal of Services, Economics and Management",Journal
21100385814,"International Journal of Services, Economics and Management",Journal
21100385814,"International Journal of Services, Economics and Management",Journal
21100390411,Journal of Hospitality and Tourism Education,Journal
21100390411,Journal of Hospitality and Tourism Education,Journal
21100394793,Plant Health Progress,Journal
21100394793,Plant Health Progress,Journal
21100396345,International Journal of Learning and Change,Journal
21100396345,International Journal of Learning and Change,Journal
21100438049,Cardiovascular Endocrinology,Journal
21100438049,Cardiovascular Endocrinology,Journal
21100438049,Cardiovascular Endocrinology,Journal
21100438049,Cardiovascular Endocrinology,Journal
21100444341,Advanced Electromagnetics,Journal
21100444341,Advanced Electromagnetics,Journal
21100444341,Advanced Electromagnetics,Journal
21100446418,Contemporary Clinical Trials Communications,Journal
21100446418,Contemporary Clinical Trials Communications,Journal
21100448524,Orthopedic Research and Reviews,Journal
21100448554,Transactions of the Moscow Mathematical Society,Journal
21100455621,"Rad Hrvatske Akademije Znanosti i Umjetnosti, Matematicke Znanosti",Journal
21100464917,Journal of Computational Finance,Journal
21100464917,Journal of Computational Finance,Journal
21100464917,Journal of Computational Finance,Journal
21100785521,Islamic Africa,Journal
21100785521,Islamic Africa,Journal
21100785521,Islamic Africa,Journal
21100785521,Islamic Africa,Journal
21100785521,Islamic Africa,Journal
21100814051,Information Discovery and Delivery,Journal
21164,Review of law and social change. New York University,Journal
21454,"UPB Scientific Bulletin, Series B: Chemistry and Materials Science",Journal
21454,"UPB Scientific Bulletin, Series B: Chemistry and Materials Science",Journal
22106,Notornis,Journal
22775,Odonto-stomatologie tropicale = Tropical dental journal,Journal
23294,Izvestiya Mathematics,Journal
23299,Proceedings of the Japan Academy Series A: Mathematical Sciences,Journal
23936,Russian Engineering Research,Journal
23936,Russian Engineering Research,Journal
24386,Journal of the Canadian Dental Association,Journal
